Species ID,Park Name,Category,Order,Family,Scientific Name,Common Names,Record Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation Status
GRSM-1442,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Desmognathus marmoratus,Shovel-Nosed Salamander,Approved,Present,Native,Uncommon,Breeder,
GRSM-1443,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Desmognathus monticola,Seal Salamander,Approved,Present,Native,Common,Breeder,
GRSM-1444,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Desmognathus ocoee,Ocoee Salamander,Approved,Present,Native,Uncommon,Breeder,
GRSM-1445,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Desmognathus quadramaculatus,Black-Bellied Salamander,Approved,Present,Native,Common,Breeder,
GRSM-1446,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Desmognathus santeetlah,"Santeetlah Dusky Salamander, Santleetlah Dusky Salamander, Yellow Dusky Salamander",Approved,Present,Native,Uncommon,Breeder,
GRSM-1447,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Desmognathus wrighti,Pigmy Salamander,Approved,Present,Native,Common,Breeder,Species of Concern
GRSM-1448,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Eurycea,Brook Salamanders,In Review,,,,,
GRSM-1449,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Eurycea bislineata,"Northern Two-Lined Salamander, Two-Lined Salamander",Approved,Not Present (False Report),Native,,,
GRSM-1450,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Eurycea cirrigera,Southern Two-Lined Salamander,Approved,Not Present (False Report),Native,,,
GRSM-1451,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Eurycea guttolineata,Three-Lined Salamander,Approved,Present,Native,Rare,Breeder,
GRSM-1452,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Eurycea junaluska,Junaluska Salamander,Approved,Present,Native,Uncommon,Breeder,
GRSM-1453,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Eurycea longicauda longicauda,Longtail Salamander,Approved,Present,Native,Uncommon,Breeder,
GRSM-1454,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Eurycea lucifuga,Cave Salamander,Approved,Present,Native,Rare,Breeder,
GRSM-1455,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Eurycea wilderae,Blue Ridge Two-Lined Salamander,Approved,Present,Native,Abundant,Breeder,
GRSM-1456,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Gyrinophilus porphyriticus,Spring Salamander,Approved,Present,Native,Common,Breeder,
GRSM-1457,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Hemidactylium scutatum,Four-Toed Salamander,Approved,Present,Native,Rare,Breeder,
GRSM-1458,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon,Woodland Salamanders,In Review,,,,,
GRSM-1459,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon aureolus,Tellico Salamander,Approved,Not Confirmed,Native,,,
GRSM-1460,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon cinereus,"Eastern Red-Backed Salamander, Redback Salamander",Approved,Not Confirmed,Native,,,
GRSM-1461,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon dorsalis,Northern Zigzag Salamander,Approved,Not Confirmed,Native,,,
GRSM-1462,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon glutinosus,Snorthern Slimy Salamander,Approved,Present,Native,Common,Breeder,
GRSM-1463,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon jordani,"Appalachian Salamander, Jordan's Salamander",Approved,Present,Native,Abundant,Breeder,
GRSM-1464,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon metcalfi,Southern Gray-Cheeked Salamander,Approved,Present,Native,Uncommon,Breeder,
GRSM-1465,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon oconaluftee,Southern Appalachian Salamander,Approved,Present,Native,Uncommon,Breeder,
GRSM-1466,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon serratus,Southern Red-Backed Salamander,Approved,Present,Native,Common,Breeder,
GRSM-1467,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon ventralis,Southern Zigzag Salamander,Approved,Present,Native,Rare,Breeder,
GRSM-1468,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Plethodon websteri,Webster's Salamander,Approved,Not Present (False Report),Native,,,
GRSM-1469,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Pseudotriton,"Mud Salamanders, Red Salamanders, Red Salamanders &Amp; Mud Salamanders",In Review,,,,,
GRSM-1470,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Pseudotriton montanus,Mud Salamander,In Review,,,,,
GRSM-1471,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Pseudotriton montanus diastictus,Midland Mud Salamander,Approved,Not Confirmed,Native,,,
GRSM-1472,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Pseudotriton montanus montanus,Eastern Mud Salamander,Approved,Present,Native,Rare,Breeder,
GRSM-1473,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Pseudotriton ruber nitidus,Blue Ridge Red Salamander,Approved,Not Present (False Report),Native,,,
GRSM-1474,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Pseudotriton ruber ruber,Northern Red Salamander,Approved,Not Present (False Report),Native,,,
GRSM-1475,Great Smoky Mountains National Park,Amphibian,Caudata,Plethodontidae,Pseudotriton ruber schencki,Blackchin Red Salamander,Approved,Present,Native,Common,Breeder,
GRSM-1476,Great Smoky Mountains National Park,Amphibian,Caudata,Proteidae,Necturus maculosus maculosus,Mudpuppy,Approved,Present,Native,Rare,Breeder,
GRSM-1477,Great Smoky Mountains National Park,Amphibian,Caudata,Salamandridae,Notophthalmus viridescens viridescens,Eastern Red-Spotted Newt,Approved,Present,Native,Uncommon,Breeder,
GRSM-1478,Great Smoky Mountains National Park,Fish,Atheriniformes,Atherinopsidae,Labidesthes sicculus,Brook Silverside,Approved,Present,Native,Rare,Breeder,
GRSM-1479,Great Smoky Mountains National Park,Fish,Clupeiformes,Clupeidae,Dorosoma cepedianum,Gizzard Shad,Approved,Present,Native,Uncommon,Breeder,
GRSM-1480,Great Smoky Mountains National Park,Fish,Cypriniformes,Catostomidae,Catostomus commersoni,White Sucker,Approved,Present,Native,Uncommon,Breeder,
GRSM-1481,Great Smoky Mountains National Park,Fish,Cypriniformes,Catostomidae,Hypentelium nigricans,Northern Hog Sucker,Approved,Present,Native,Common,Breeder,
GRSM-1482,Great Smoky Mountains National Park,Fish,Cypriniformes,Catostomidae,Moxostoma carinatum,River Redhorse,Approved,Present,Native,Rare,Breeder,
GRSM-1483,Great Smoky Mountains National Park,Fish,Cypriniformes,Catostomidae,Moxostoma duquesnei,Black Redhorse,Approved,Present,Native,Common,Breeder,
GRSM-1484,Great Smoky Mountains National Park,Fish,Cypriniformes,Catostomidae,Moxostoma erythrurum,Golden Redhorse,Approved,Present,Native,Uncommon,Breeder,
GRSM-1485,Great Smoky Mountains National Park,Fish,Cypriniformes,Catostomidae,Moxostoma macrolepidotum,Shorthead Redhorse,Approved,Present,Native,Rare,Breeder,
GRSM-1486,Great Smoky Mountains National Park,Fish,Cypriniformes,Catostomidae,Moxostoma sp. 1,,Approved,Present,Native,Rare,Breeder,
GRSM-1487,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Campostoma anomalum,Central Stoneroller,Approved,Present,Native,Common,Breeder,
GRSM-1488,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Campostoma oligolepis,Largescale Stoneroller,Approved,Present,Native,Common,Breeder,
GRSM-1489,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Carassius auratus,Goldfish,Approved,Present,Not Native,Rare,Breeder,
GRSM-1490,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Clinostomus funduloides,Rosyside Dace,Approved,Present,Native,Uncommon,Breeder,
GRSM-1491,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Clinostomus sp. 1,Smoky Dace,Approved,Present,Native,Uncommon,Breeder,
GRSM-1492,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Cyprinella galactura,Whitetail Shiner,Approved,Present,Native,Uncommon,Breeder,
GRSM-1493,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Cyprinella galacturus,Whitetail Shiner,In Review,,,,,
GRSM-1494,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Cyprinella spiloptera,Spotfin Shiner,Approved,Not Present (Historical Report),Native,,,
GRSM-1495,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Cyprinella spilopterus,Spotfin Shiner,In Review,,,,,
GRSM-1496,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Cyprinella venusta,Blacktail Shiner,Approved,Not Present (False Report),Unknown,,,
GRSM-1497,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Cyprinella venustus,Blacktail Shiner,In Review,,,,,
GRSM-1498,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Cyprinus carpio,Common Carp,Approved,Present,Not Native,Unknown,Resident,
GRSM-1499,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Erimonax monachus,Spotfin Chub,Approved,Present,Native,Uncommon,Breeder,Threatened
GRSM-1500,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Hemitremia flammea,Flame Chub,Approved,Present,Native,Rare,Breeder,Species of Concern
GRSM-1501,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Hybopsis amblops,Bigeye Chub,Approved,Present,Native,Uncommon,Breeder,
GRSM-1502,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Luxilus chrysocephalus,Striped Shiner,Approved,Present,Native,Rare,Breeder,
GRSM-1503,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Luxilus coccogenis,Warpaint Shiner,Approved,Present,Native,Common,Breeder,
GRSM-1504,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Luxilus cornutus,Common Shiner,Approved,Not Present (False Report),Unknown,,,
GRSM-1505,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Lythrurus lirus,Mountain Shiner,Approved,Not Present (False Report),Unknown,,,
GRSM-1506,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Nocomis micropogon,River Chub,Approved,Present,Native,Common,Breeder,
GRSM-1507,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis ariommus,Popeye Shiner,Approved,Not Present (False Report),Unknown,,,Under Review
GRSM-1508,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis atherinoides,Emerald Shiner,Approved,Not Present (Historical Report),Native,,,
GRSM-1509,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis baileyi,Rough Shiner,Approved,Not Present (False Report),Unknown,,,
GRSM-1510,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis leuciodus,Tennessee Shiner,Approved,Present,Native,Common,Breeder,
GRSM-1511,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis photogenis,Silver Shiner,Approved,Present,Native,Rare,Breeder,
GRSM-1512,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis rubellus,Rosyface Shiner,Approved,Not Present (Historical Report),Native,,,
GRSM-1513,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis rubricroceus,Saffron Shiner,Approved,Present,Native,Common,Breeder,
GRSM-1514,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis spectrunculus,Mirror Shiner,Approved,Present,Native,Uncommon,Breeder,
GRSM-1515,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis telescopus,Telescope Shiner,Approved,Present,Native,Uncommon,Breeder,
GRSM-1516,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Notropis volucellus,Mimic Shiner,Approved,Not Present (Historical Report),Native,,,
GRSM-1517,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Phenacobius catostomus,Riffle Minnow,Approved,Not Present (False Report),Unknown,,,
GRSM-1518,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Phenacobius crassilabrum,Fatlips Minnow,Approved,Present,Native,Rare,Breeder,
GRSM-1519,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Phenacobius uranops,Stargazing Minnow,Approved,Not Present (Historical Report),Native,,,
GRSM-1520,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Phoxinus oreas,Mountain Redbelly Dace,Approved,Not Present (False Report),Unknown,,,
GRSM-1521,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Phoxinus tennesseensis,Tennessee Dace,Approved,Present,Native,Rare,Breeder,
GRSM-1522,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Rhinichthys cataractae,Longnose Dace,Approved,Present,Native,Common,Breeder,
GRSM-1523,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Rhinichthys obtusus,Western Blacknose Dace,Approved,Present,Native,Common,Breeder,
GRSM-1524,Great Smoky Mountains National Park,Fish,Cypriniformes,Cyprinidae,Semotilus atromaculatus,Creek Chub,Approved,Present,Native,Rare,Breeder,
GRSM-1525,Great Smoky Mountains National Park,Fish,Cyprinodontiformes,Fundulidae,Fundulus catenatus,Northern Studfish,Approved,Not Present (Historical Report),Native,,,
GRSM-1526,Great Smoky Mountains National Park,Fish,Cyprinodontiformes,Poeciliidae,Gambusia affinis,"Mosquitofish, Western Mosquitofish",Approved,Not Present (False Report),Not Native,,,
GRSM-1527,Great Smoky Mountains National Park,Fish,Cyprinodontiformes,Poeciliidae,Gambusia holbrooki,Eastern Mosquitofish,Approved,Present,Native,Rare,Breeder,
GRSM-1528,Great Smoky Mountains National Park,Fish,Esociformes,Esocidae,Esox masquinongy,Muskellunge,Approved,Not Present (Historical Report),Native,,,
GRSM-1529,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Ambloplites rupestris,Rock Bass,Approved,Present,Native,Common,Breeder,
GRSM-1530,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Lepomis auritus,Redbreast Sunfish,Approved,Present,Not Native,Uncommon,Breeder,
GRSM-1531,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Lepomis cyanellus,Green Sunfish,Approved,Present,Native,Rare,Resident,
GRSM-1532,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Lepomis gibbosus,Pumpkinseed,Approved,Not Present (False Report),Native,,,
GRSM-1533,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Lepomis gulosus,Warmouth,Approved,Present,Native,Rare,Breeder,
GRSM-1534,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Lepomis humilis,Orangespotted Sunfish,Approved,Not Present (False Report),Unknown,,,
GRSM-1535,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Lepomis macrochirus,Bluegill,Approved,Present,Native,Uncommon,Breeder,
GRSM-1536,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Lepomis megalotis,Longear Sunfish,Approved,Not Present (Historical Report),Native,,,
GRSM-1537,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Lepomis microlophus,Redear Sunfish,Approved,Present,Native,Unknown,Breeder,
GRSM-1538,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,Approved,Present,Native,Common,Breeder,
GRSM-1539,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Micropterus punctulatus,Spotted Bass,Approved,Present,Native,Rare,Breeder,
GRSM-1540,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Micropterus salmoides,Largemouth Bass,Approved,Present,Native,Rare,Breeder,
GRSM-1541,Great Smoky Mountains National Park,Fish,Perciformes,Centrarchidae,Pomoxis nigromaculatus,Black Crappie,Approved,Present,Native,Unknown,Breeder,
GRSM-1542,Great Smoky Mountains National Park,Fish,Perciformes,Moronidae,Morone chrysops,White Bass,Approved,Present,Native,Unknown,Breeder,
GRSM-1543,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma blennioides,Greenside Darter,Approved,Present,Native,Common,Breeder,
GRSM-1544,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma camurum,Bluebreast Darter,Approved,Not Present (False Report),Unknown,,,
GRSM-1545,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma chlorobranchium,Greenfin Darter,Approved,Present,Native,Common,Breeder,
GRSM-1546,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma flabellare,Fantail Darter,Approved,Present,Native,Occasional,Breeder,
GRSM-1547,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma gutselli,Tuckasegee Darter,Approved,Present,Native,Common,Breeder,
GRSM-1548,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma jessiae,Blueside Darter,Approved,Not Present (Historical Report),Native,,,
GRSM-1549,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma maculatum,Spotted Darter,Approved,Not Present (False Report),Unknown,,,
GRSM-1550,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma percnurum,Duskytail Darter,Approved,Present,Native,Rare,Breeder,Endangered
GRSM-1551,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma rufilineatum,Redline Darter,Approved,Present,Native,Common,Breeder,
GRSM-1552,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma sanguifluum,"Bloodfin Darter, Spotted Darter",Approved,Not Present (False Report),Unknown,,,
GRSM-1553,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma simoterum,"Snubnose Darter, Tennessee Snubnose Darter",Approved,Present,Native,Uncommon,Breeder,
GRSM-1554,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma stigmaeum,Speckled Darter,Approved,Not Present (Historical Report),Unknown,,,
GRSM-1555,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma swannanoa,Swannanoa Darter,Approved,Present,Native,Rare,Breeder,
GRSM-1556,Great Smoky Mountains National Park,Fish,Perciformes,Percidae,Etheostoma vulneratum,Wounded Darter,Approved,Present,Native,,,
